Package Name                                                            | Version      | ID  | Bundle Name
org.hibernate.internal.util.compare                                     | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.internal.util.config                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.internal.util.io                                          | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.internal.util.jndi                                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.internal.util.type                                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.internal.util.xml                                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.internal.util                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.internal                                                  | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jdbc                                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jmx.internal                                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jmx.spi                                                   | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa.boot.internal                                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa.boot.spi                                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa.event.internal                                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa.event.spi.jpa                                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa.event.spi                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa.internal.enhance                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa.internal.util                                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa.internal                                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa.spi                                                   | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.jpa                                                       | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.collection.plan                                    | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.collection                                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.criteria                                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.custom.sql                                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.custom                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.entity.plan                                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.entity                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.hql                                                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.build.internal.returns                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.build.internal.spaces                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.build.internal                                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.build.spi                                     | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.exec.internal                                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.exec.process.internal                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.exec.process.spi                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.exec.query.internal                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.exec.query.spi                                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.exec.spi                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.plan.spi                                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader.spi                                                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.loader                                                    | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.lob                                                       | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.mapping                                                   | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.metadata                                                  | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.metamodel.internal                                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.metamodel.model.convert.internal                          | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.metamodel.model.convert.spi                               | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.metamodel.model.domain.internal                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.metamodel.model.domain.spi                                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.metamodel.model.domain                                    | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.metamodel.spi                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.metamodel                                                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.osgi                                                      | 5.4.2.Final  | 91  | org.hibernate.orm.osgi
org.hibernate.param                                                     | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.persister.collection                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.persister.entity                                          | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.persister.internal                                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.persister.spi                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.persister.walking.internal                                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.persister.walking.spi                                     | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.pretty                                                    | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.procedure.internal                                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.procedure.spi                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.procedure                                                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.property.access.internal                                  | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.property.access.spi                                       | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.proxy.map                                                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.proxy.pojo.bytebuddy                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.proxy.pojo.javassist                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.proxy.pojo                                                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.proxy                                                     | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.criteria.internal.compile                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.criteria.internal.expression.function               | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.criteria.internal.expression                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.criteria.internal.path                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.criteria.internal.predicate                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.criteria.internal                                   | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.criteria                                            | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.internal                                            | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.procedure.internal                                  | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.procedure.spi                                       | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.procedure                                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query.spi                                                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.query                                                     | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.beans.container.internal                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.beans.container.spi                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.beans.internal                                   | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.beans.spi                                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.jdbc.internal                                    | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.jdbc.spi                                         | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.jdbc                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.transaction.backend.jdbc.internal                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.transaction.backend.jdbc.spi                     | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.transaction.backend.jta.internal.synchronization | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.transaction.backend.jta.internal                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.transaction.internal                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.transaction.spi                                  | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.resource.transaction                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.result.internal                                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.result.spi                                                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.result                                                    | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.secure.internal                                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.secure.spi                                                | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.service.internal                                          | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.service.spi                                               | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.service                                                   | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.sql.ast                                                   | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.sql.ordering.antlr                                        | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.sql                                                       | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.stat.internal                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.stat.spi                                                  | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.stat                                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tool.enhance                                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tool.hbm2ddl                                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tool.instrument.javassist                                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tool.schema.extract.internal                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tool.schema.extract.spi                                   | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tool.schema.internal.exec                                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tool.schema.internal                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tool.schema.spi                                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tool.schema                                               | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.transform                                                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tuple.component                                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tuple.entity                                              | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.tuple                                                     | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type.descriptor.converter                                 | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type.descriptor.java.spi                                  | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type.descriptor.java                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type.descriptor.spi                                       | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type.descriptor.sql.spi                                   | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type.descriptor.sql                                       | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type.descriptor                                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type.internal                                             | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type.spi                                                  | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.type                                                      | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.usertype                                                  | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.hibernate.validator.cfg.context                                     | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.cfg.defs.br                                     | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.cfg.defs.pl                                     | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.cfg.defs                                        | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.cfg                                             | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.constraints.br                                  | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.constraints.pl                                  | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.constraints.time                                | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.constraints                                     | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.constraintvalidation                            | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.constraintvalidators                            | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.engine                                          | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.group                                           | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.messageinterpolation                            | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.parameternameprovider                           | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.path                                            | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.resourceloading                                 | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.spi.cfg                                         | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.spi.group                                       | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.spi.resourceloading                             | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator.spi.scripting                                   | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate.validator                                                 | 6.0.17.Final | 248 | org.hibernate.validator.hibernate-validator
org.hibernate                                                           | 5.4.2.Final  | 89  | org.hibernate.orm.core
org.ietf.jgss                                                           | 0.0.0        | 0   | org.apache.felix.framework
org.jasypt.commons                                                      | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.contrib.org.apache.commons.codec_1_3.binary                  | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.contrib.org.apache.commons.codec_1_3                         | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.digest.config                                                | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.digest                                                       | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.encryption.pbe.config                                        | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.encryption.pbe                                               | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.encryption                                                   | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.exceptions                                                   | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.intf.cli                                                     | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.intf.service                                                 | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.iv                                                           | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.normalization                                                | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.properties                                                   | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.registry                                                     | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.salt                                                         | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.util.binary                                                  | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.util.digest                                                  | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.util.numeric                                                 | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.util.password.rfc2307                                        | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.util.password                                                | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.util.text                                                    | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jasypt.web.pbeconfig                                                | 1.9.3        | 46  | org.apache.servicemix.bundles.jasypt
org.jboss.jandex                                                        | 2.0.5.Final  | 92  | org.jboss.jandex
org.jboss.logging                                                       | 3.3.0.Final  | 6   | org.ops4j.pax.logging.pax-logging-api
org.jboss.logging                                                       | 3.3.2.Final  | 93  | org.jboss.logging.jboss-logging
org.jboss.logging                                                       | 3.4.0.Final  | 6   | org.ops4j.pax.logging.pax-logging-api
org.jline.builtins                                                      | 3.12.1       | 39  | org.jline.builtins
org.jline.keymap                                                        | 3.12.1       | 40  | org.jline.reader
org.jline.reader.impl.completer                                         | 3.12.1       | 40  | org.jline.reader
org.jline.reader.impl.history                                           | 3.12.1       | 40  | org.jline.reader
org.jline.reader.impl                                                   | 3.12.1       | 40  | org.jline.reader
org.jline.reader                                                        | 3.12.1       | 40  | org.jline.reader
org.jline.terminal.impl.jansi.freebsd                                   | 3.12.1       | 42  | org.jline.terminal-jansi
org.jline.terminal.impl.jansi.linux                                     | 3.12.1       | 42  | org.jline.terminal-jansi
org.jline.terminal.impl.jansi.osx                                       | 3.12.1       | 42  | org.jline.terminal-jansi
org.jline.terminal.impl.jansi.solaris                                   | 3.12.1       | 42  | org.jline.terminal-jansi
org.jline.terminal.impl.jansi.win                                       | 3.12.1       | 42  | org.jline.terminal-jansi
org.jline.terminal.impl.jansi                                           | 3.12.1       | 42  | org.jline.terminal-jansi
org.jline.terminal.impl                                                 | 3.12.1       | 41  | org.jline.terminal
org.jline.terminal.spi                                                  | 3.12.1       | 41  | org.jline.terminal
org.jline.terminal                                                      | 3.12.1       | 41  | org.jline.terminal
org.jline.utils                                                         | 3.12.1       | 41  | org.jline.terminal
org.joda.time.base                                                      | 2.9.4        | 175 | joda-time
org.joda.time.chrono                                                    | 2.9.4        | 175 | joda-time
org.joda.time.convert                                                   | 2.9.4        | 175 | joda-time
org.joda.time.field                                                     | 2.9.4        | 175 | joda-time
org.joda.time.format                                                    | 2.9.4        | 175 | joda-time
org.joda.time.tz                                                        | 2.9.4        | 175 | joda-time
org.joda.time                                                           | 2.9.4        | 175 | joda-time
org.jvnet.fastinfoset.sax.helpers                                       | 1.2.16       | 222 | org.apache.servicemix.bundles.fastinfoset
org.jvnet.fastinfoset.sax                                               | 1.2.16       | 222 | org.apache.servicemix.bundles.fastinfoset
org.jvnet.fastinfoset.stax                                              | 1.2.16       | 222 | org.apache.servicemix.bundles.fastinfoset
org.jvnet.fastinfoset                                                   | 1.2.16       | 222 | org.apache.servicemix.bundles.fastinfoset
org.jvnet.staxex.util                                                   | 1.7.6        | 243 | org.jvnet.staxex.stax-ex
org.jvnet.staxex                                                        | 1.7.6        | 243 | org.jvnet.staxex.stax-ex
org.knopflerfish.service.log                                            | 1.1.0        | 6   | org.ops4j.pax.logging.pax-logging-api
org.knopflerfish.service.log                                            | 1.2.0        | 6   | org.ops4j.pax.logging.pax-logging-api
org.mozilla.classfile                                                   | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.debug                                            | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.jdk13                                            | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.jdk15                                            | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.optimizer                                        | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.regexp                                           | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.resources                                        | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.serialize                                        | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.tools.debugger.treetable                         | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.tools.debugger                                   | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.tools.idswitch                                   | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.tools.jsc                                        | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.tools.resources                                  | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.tools.shell                                      | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.tools                                            | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.xml.impl.xmlbeans                                | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.xml                                              | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript.xmlimpl                                          | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.mozilla.javascript                                                  | 1.0.0.7R2    | 226 | org.apache.servicemix.bundles.rhino
org.objectweb.asm.commons                                               | 7.1.0        | 96  | org.objectweb.asm.commons
org.objectweb.asm.signature                                             | 7.1.0        | 95  | org.objectweb.asm
org.objectweb.asm.tree.analysis                                         | 7.1.0        | 98  | org.objectweb.asm.tree.analysis
org.objectweb.asm.tree                                                  | 7.1.0        | 97  | org.objectweb.asm.tree
org.objectweb.asm.util                                                  | 7.1.0        | 99  | org.objectweb.asm.util
org.objectweb.asm                                                       | 7.1.0        | 95  | org.objectweb.asm
org.omg.CORBA.DynAnyPackage                                             | 0.0.0        | 0   | org.apache.felix.framework
org.omg.CORBA.ORBPackage                                                | 0.0.0        | 0   | org.apache.felix.framework
org.omg.CORBA.TypeCodePackage                                           | 0.0.0        | 0   | org.apache.felix.framework
org.omg.CORBA.portable                                                  | 0.0.0        | 0   | org.apache.felix.framework
org.omg.CORBA                                                           | 0.0.0        | 0   | org.apache.felix.framework
org.omg.CORBA_2_3.portable                                              | 0.0.0        | 0   | org.apache.felix.framework
org.omg.CORBA_2_3                                                       | 0.0.0        | 0   | org.apache.felix.framework
org.omg.CosNaming.NamingContextExtPackage                               | 0.0.0        | 0   | org.apache.felix.framework
org.omg.CosNaming.NamingContextPackage                                  | 0.0.0        | 0   | org.apache.felix.framework
org.omg.CosNaming                                                       | 0.0.0        | 0   | org.apache.felix.framework
org.omg.Dynamic                                                         | 0.0.0        | 0   | org.apache.felix.framework
org.omg.DynamicAny.DynAnyFactoryPackage                                 | 0.0.0        | 0   | org.apache.felix.framework
org.omg.DynamicAny.DynAnyPackage                                        | 0.0.0        | 0   | org.apache.felix.framework
org.omg.DynamicAny                                                      | 0.0.0        | 0   | org.apache.felix.framework
org.omg.IOP.CodecFactoryPackage                                         | 0.0.0        | 0   | org.apache.felix.framework
org.omg.IOP.CodecPackage                                                | 0.0.0        | 0   | org.apache.felix.framework
org.omg.IOP                                                             | 0.0.0        | 0   | org.apache.felix.framework
org.omg.Messaging                                                       | 0.0.0        | 0   | org.apache.felix.framework
org.omg.PortableInterceptor.ORBInitInfoPackage                          | 0.0.0        | 0   | org.apache.felix.framework
org.omg.PortableInterceptor                                             | 0.0.0        | 0   | org.apache.felix.framework
org.omg.PortableServer.CurrentPackage                                   | 0.0.0        | 0   | org.apache.felix.framework
org.omg.PortableServer.POAManagerPackage                                | 0.0.0        | 0   | org.apache.felix.framework
org.omg.PortableServer.POAPackage                                       | 0.0.0        | 0   | org.apache.felix.framework
org.omg.PortableServer.ServantLocatorPackage                            | 0.0.0        | 0   | org.apache.felix.framework
org.omg.PortableServer.portable                                         | 0.0.0        | 0   | org.apache.felix.framework
org.omg.PortableServer                                                  | 0.0.0        | 0   | org.apache.felix.framework
org.omg.SendingContext                                                  | 0.0.0        | 0   | org.apache.felix.framework
org.omg.stub.java.rmi                                                   | 0.0.0        | 0   | org.apache.felix.framework
org.omg.stub.javax.management.remote.rmi                                | 0.0.0        | 0   | org.apache.felix.framework
org.opensaml.core.config.provider                                       | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.config                                                | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.criterion                                             | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.metrics.impl                                          | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.metrics                                               | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.xml.config                                            | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.xml.io                                                | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.xml.persist                                           | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.xml.schema.impl                                       | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.xml.schema                                            | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.xml.util                                              | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core.xml                                                   | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.core                                                       | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.context.httpclient                               | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.context.navigate                                 | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.context                                          | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.decoder.httpclient                               | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.decoder.servlet                                  | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.decoder                                          | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.encoder.httpclient                               | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.encoder.servlet                                  | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.encoder                                          | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.error.servlet                                    | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.error                                            | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.handler                                          | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.pipeline.httpclient                              | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.pipeline.servlet                                 | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging.pipeline                                         | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.messaging                                                  | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.profile.action                                             | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
org.opensaml.profile.context.navigate                                   | 3.3.0        | 225 | org.apache.servicemix.bundles.opensaml
